Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HS,AS,H_av_goals,H_conceded,A_av_goals,A_conceded,H attack,A attack,H def,A def,lambda h,lambda a,P(0 0),P(0 1),P(1 0),P(1 1),h win,h draw,a win,A D,h p,a p,gd,h win rt,a win rt,gpg,P(h),P(d),P(A),exp_home_corners,exp_away_corners,exp_home_yellows,exp_away_yellows,Post_P(h),Post_P(d),Post_P(A)
2021-08-23,Galatasaray,Hatayspor,2,1,17.0,1.0,1.0,2.0,14.0,6.0,2.276595744680851,0.9042553191489362,0.9787234042553192,1.9574468085106385,1.425932280942576,0.7816368575543766,0.7221644879578479,1.2260352322123085,2.79118659248334,0.7067992860864043,0.0392123314053665,0.0124324552500617,0.0755024006289252,0.0686478354553688,1,0,0,0,3,0,1,74.46808510638297,19.148936170212767,2.1117021276595747,0.7957016168260933,0.1446168791957502,0.0590368842048327,8.454426861183478,3.3649134841950845,2.1130556318586766,3.0010858174803348,0.8981402879074485,0.07233175283693402,0.02952795925561738
2021-08-27,Antalyaspor,Rizespor,3,2,7.0,1.0,2.0,3.0,11.0,12.0,1.425531914893617,1.202127659574468,1.118421052631579,2.039473684210526,0.8928734843285289,0.8932034456320751,0.9600539663439626,1.2774122807017545,1.8209919746173944,1.0737445676215371,0.0715366331558223,0.0431696360053835,0.0845025771665936,0.1243766184142651,1,0,0,0,3,0,1,44.680851063829785,21.052631578947366,1.180851063829787,0.5323923429012857,0.261786156413501,0.2057999219076462,4.439458265878129,4.054878042336821,1.9682018160841448,2.1556789084873524,0.2661990435756178,0.1308944904782979,0.6029064659460843
2021-08-27,Ad. Demirspor,Konyaspor,1,1,1.0,3.0,0.0,3.0,14.0,9.0,1.7297297297297298,1.4594594594594594,1.2659574468085106,1.5212765957446808,1.083405986631793,1.0110302831409872,1.1655665948725076,0.9528425989476093,1.6481601711526213,1.4755577105300894,0.0600417647105893,0.0488661935113217,0.0564595457044534,0.1230382133584541,0,1,0,1,1,1,0,41.891891891891895,27.659574468085108,1.5135135135135136,0.4028960468962193,0.2686558569997793,0.3284353403870633,4.65214406097328,4.548586604712083,2.179358999014074,2.392434665333431,0.4028960468962193,0.2686558569997793,0.3284353403870633
2021-08-28,Buyuksehyr,Kayserispor,0,1,11.0,2.0,3.0,1.0,14.0,5.0,1.6063829787234043,1.0851063829787233,1.0638297872340423,1.8085106382978724,1.006148478609014,0.8496052799504094,0.8665973855494175,1.1327499428048502,1.8196302272716207,0.9219121122866144,0.0806936864930326,0.0432135907484397,0.1010902265462118,0.1243752005012963,0,0,1,0,0,3,-1,51.06382978723404,21.27659574468085,1.4361702127659577,0.5688644614988815,0.2598294100013807,0.1712848424605548,5.418218974316984,3.440962280592556,1.557270392962004,1.6545917233644067,0.2844352579994642,0.6299214092665903,0.08564333273394557
2021-08-28,Yeni Malatyaspor,Gaziantep,2,0,1.0,6.0,1.0,3.0,9.0,20.0,1.1794871794871795,1.6666666666666667,1.0425531914893618,1.797872340425532,0.7387648194099807,0.8326131743514013,1.331048271922308,1.1260867078471746,1.3282048348966675,1.387688623919002,0.0844331790520352,0.0735024620428869,0.069567857563942,0.1402030245408384,1,0,0,0,3,0,2,25.64102564102564,18.08510638297873,0.9743589743589745,0.339455658514062,0.2937457337130638,0.3667951097361038,4.797765793528506,5.056676719894073,2.0735450694334325,2.189915706099692,0.16972812611464408,0.6468739982510477,0.1833978756343082
2021-08-28,Besiktas,Karagumruk,1,0,9.0,1.0,3.0,4.0,18.0,10.0,1.9680851063829787,0.9893617021276596,1.1842105263157894,1.7236842105263157,1.232698467169984,0.9457448247869028,0.7901329103538808,1.0796194114318052,2.124782884200893,0.9356837096295956,0.0608420880217953,0.0298753217373315,0.085603432960867,0.1071513665943647,1,0,0,0,3,0,1,61.70212765957447,23.684210526315788,1.7765957446808511,0.6325352794700079,0.2259126883273464,0.1414757818829403,5.590195482881555,4.107307357151749,2.169300720074564,2.8153455099422064,0.3162796979490464,0.11296065080654226,0.5707596512444114
2021-08-28,Hatayspor,Alanyaspor,5,0,3.0,4.0,5.0,1.0,16.0,8.0,1.4574468085106382,1.4680851063829787,1.1382978723404256,1.5638297872340423,0.9128631892015556,0.909077649546938,1.172455286331565,0.9794955387783116,1.4275626469428582,1.334603357845505,0.0812034960203672,0.0662379738699071,0.0721088016396048,0.138373133386101,1,0,0,0,3,0,5,37.234042553191486,28.72340425531916,1.2180851063829787,0.3759068432967578,0.290581301935131,0.333507711133319,4.43598901922593,5.1407817098056405,2.724830721759683,1.9570572857378368,0.1879538110543543,0.6452919878947316,0.16675420105091412
2021-08-29,Giresunspor,Trabzonspor,0,1,2.0,4.0,1.0,3.0,10.0,13.0,1.2972972972972974,1.351351351351351,1.372340425531915,1.2872340425531914,0.8125544899738448,1.095990811136028,1.079228328585655,0.8062514298787462,1.045947800923779,1.4810686636973351,0.098462562369647,0.099767481597916,0.065002612321679,0.1423356662432176,0,0,1,0,0,3,-1,35.13513513513514,38.297872340425535,1.1216216216216215,0.248711103775282,0.2978330311587139,0.4534520269129293,5.8209270024958215,4.501668389631898,2.222042853479814,2.0510623551694587,0.248711103775282,0.2978330311587139,0.4534520269129293
2021-08-29,Kasimpasa,Galatasaray,2,2,4.0,2.0,2.0,0.0,17.0,13.0,1.6595744680851063,1.627659574468085,1.946808510638298,0.9361702127659576,1.039464653397392,1.554777662309249,1.2998960783241262,0.5863646762754519,0.9731158457337288,2.530648748226756,0.0411966790380407,0.0650190622046845,0.0181623728125951,0.0851978480570544,0,1,0,1,1,1,0,40.42553191489361,64.8936170212766,1.50531914893617,0.1130979018324723,0.1866091661294377,0.6999879702179013,4.923919866808592,6.384817519038315,2.752688273979133,1.669757266657496,0.5566338269487586,0.09331881240216286,0.35004736064907854
2021-08-29,Sivasspor,Goztep,2,2,5.0,7.0,0.0,1.0,11.0,8.0,1.3085106382978724,1.053191489361702,1.2105263157894737,1.912280701754386,0.8195778997940975,0.9667613764488342,0.8411092271509052,1.1977457083569136,1.5672630013606423,1.0181848539195169,0.0934013861449856,0.0586937079044994,0.1000735113022834,0.1382995022899417,0,1,0,1,1,1,0,35.1063829787234,19.29824561403509,1.2925531914893618,0.482757910202627,0.2890893613448465,0.2281466156991322,4.90529839979736,4.400138900718745,1.335003344393878,2.069782633756452,0.24137969284858185,0.14454512245676718,0.6140751846946509
2021-08-29,Altay,Fenerbahce,0,2,3.0,5.0,0.0,1.0,9.0,9.0,1.0526315789473684,1.4210526315789471,2.1595744680851063,0.925531914893617,0.6593095642331634,1.724698718299331,1.1348937897442837,0.5797014413177762,0.610212043492396,2.4508876523201018,0.0573431129495668,0.1042832179658517,0.0180730381414491,0.0805532955286267,0,0,1,0,0,3,-2,26.31578947368421,68.08510638297872,1.0263157894736843,0.0624075225154559,0.168870253806439,0.7684846328686227,3.8252198799856902,5.421656042339779,2.890004768035295,2.2014369880848736,0.0624075225154559,0.168870253806439,0.7684846328686227
2021-09-11,Konyaspor,Altay,3,1,6.0,7.0,3.0,2.0,14.0,15.0,1.3829787234042554,1.0,1.0,1.5789473684210529,0.8662205444978266,0.7986289631533848,0.7986289631533848,0.9889643463497452,1.367716649207095,0.7986289631533848,0.1333715182706643,0.0727435000125382,0.1379584616408987,0.143948480516662,1,0,0,0,3,0,2,42.5531914893617,21.052631578947366,1.324468085106383,0.4840178675705552,0.3159458960613263,0.2000343892208654,5.911677734826708,3.828018633662458,2.0439361548651096,2.244956513942437,0.4840178675705552,0.3159458960613263,0.2000343892208654
2021-09-11,Besiktas,Yeni Malatyaspor,3,0,9.0,3.0,1.0,0.0,16.0,7.0,1.9680851063829787,0.9893617021276596,0.7692307692307693,1.5128205128205128,1.232698467169984,0.6143299716564499,0.7901329103538808,0.9475461814171492,1.864851527257155,0.6077945464260622,0.0987041975449636,0.0369315001580394,0.1429785078596523,0.1099619301523828,1,0,0,0,3,0,3,61.70212765957447,12.82051282051282,1.7765957446808511,0.6613133476144636,0.2394262202140153,0.0992343665514228,6.622383252818035,2.9020291298394114,1.933742510753096,1.9529664469298569,0.8306674997389699,0.11971467032556608,0.04961782993546399
2021-09-11,Kayserispor,Kasimpasa,2,0,0.0,4.0,3.0,2.0,8.0,6.0,1.4148936170212767,1.25531914893617,1.351063829787234,1.5957446808510638,0.8862102493708534,1.0789987055370198,1.002534230341483,0.9994852436513384,1.414165291549234,1.354487736737961,0.0807748071371731,0.0669609765484511,0.0707055321861458,0.1382172854218896,1,0,0,0,3,0,2,40.42553191489361,29.78723404255319,1.2393617021276595,0.3684057548157601,0.2903810218720072,0.3412090849595015,4.885594320876134,4.549860070547001,2.065374489431088,2.42066964147049,0.6842042931472326,0.14519081136139897,0.1706048954913683
2021-09-11,Karagumruk,Ad. Demirspor,4,0,6.0,4.0,0.0,2.0,16.0,11.0,1.9078947368421053,1.1578947368421053,1.2972972972972974,1.8513513513513515,1.1949985851726088,1.036059195442229,0.924728273124972,1.159582970066841,2.2123622455222622,1.199647489459423,0.0461024270841696,0.0264306475340046,0.0598247778755369,0.1006446579613611,1,0,0,0,3,0,4,48.68421052631579,22.97297297297297,1.5460526315789471,0.5899508195222579,0.2251056506192044,0.1848374219225006,5.160164207502996,5.334267954349446,2.521266590142959,1.5201607844492795,0.5899508195222579,0.2251056506192044,0.1848374219225006
2021-09-12,Fenerbahce,Sivasspor,1,1,2.0,2.0,2.0,3.0,13.0,7.0,2.3191489361702127,1.1063829787234043,1.2765957446808511,1.7234042553191489,1.4525852207732783,1.0195263359404914,0.8835894911484258,1.0794440631434454,2.5033915506943734,1.1279865844447992,0.0376956276744433,0.0186527478074627,0.0550730128807645,0.0859890341959936,0,1,0,1,1,1,0,68.08510638297872,32.97872340425532,2.23936170212766,0.6617292083531107,0.1963129445125145,0.1416772245506189,6.824574532889984,2.5283043553562163,2.453616104925727,2.890094559061616,0.3309110347313352,0.09817024665038875,0.5709187186182761
2021-09-12,Rizespor,Hatayspor,0,2,5.0,3.0,0.0,2.0,5.0,20.0,1.4736842105263157,1.3289473684210529,0.9787234042553192,1.9574468085106385,0.9230333899264288,0.7816368575543766,1.0613358589275246,1.2260352322123085,1.806788763260244,1.03875424490779,0.0744598650374116,0.0439972773899292,0.0886221626878164,0.1254048711778213,0,0,1,0,0,3,-2,46.05263157894737,19.148936170212767,1.2960526315789471,0.537334463718195,0.2630505561168589,0.1995948128567132,5.826096495975093,4.175914326181271,2.4150820179245045,2.317097743477533,0.7686749829117531,0.13152660432721458,0.09979841276103225
2021-09-12,Goztep,Buyuksehyr,2,1,2.0,6.0,4.0,3.0,10.0,22.0,1.5614035087719298,1.350877192982456,1.2659574468085106,1.3297872340425532,0.977975853612526,1.0110302831409872,1.0788496519791335,0.8329043697094486,1.3004998053358057,1.3657777509097546,0.0880301082309542,0.0764162700803415,0.0718787678872003,0.1419837150948181,1,0,0,0,3,0,1,38.59649122807017,37.234042553191486,1.3859649122807018,0.3364013729901403,0.2969484853332917,0.3666471548911753,4.489138335480886,4.165567035976596,2.251432843259407,2.248619846037581,0.6682016843825853,0.1484744643973266,0.18332385122008812
2021-09-12,Trabzonspor,Galatasaray,2,2,7.0,3.0,2.0,1.0,19.0,15.0,1.925531914893617,1.074468085106383,1.946808510638298,0.9361702127659576,1.2060455273392816,1.554777662309249,0.8581013327499135,0.5863646762754519,1.1290638979346466,1.6705589775875975,0.0780441870377557,0.0844139270139253,0.0514731568804196,0.1319524346218828,0,1,0,1,1,1,0,60.63829787234043,64.8936170212766,1.648936170212766,0.2402091607907251,0.276884068666095,0.4828961141859286,5.018610633477987,5.579525219339788,2.1134383904484344,2.293401546975356,0.12010522033743037,0.13844277198086605,0.7414520076817035
2021-09-13,Alanyaspor,Giresunspor,1,0,7.0,11.0,3.0,4.0,9.0,15.0,1.7872340425531914,1.3404255319148937,0.945945945945946,1.5405405405405406,1.119423472889499,0.7554598300099585,1.070502652737516,0.9649084568439408,1.7245172420189578,1.012637644481434,0.0817164959902067,0.0486104829542582,0.0947077611074607,0.1300433611825107,1,0,0,0,3,0,1,46.80851063829788,24.324324324324326,1.4627659574468086,0.5237675774549528,0.2718300537640117,0.2043887280775694,6.248603789278212,2.919361531531893,2.343992910138823,2.2704422759376874,0.5237675774549528,0.2718300537640117,0.2043887280775694
2021-09-13,Gaziantep,Antalyaspor,2,0,3.0,4.0,5.0,2.0,10.0,15.0,1.4361702127659577,1.24468085106383,0.9361702127659576,1.648936170212766,0.8995367192862045,0.7476526463563602,0.994038177541979,1.0328014184397163,1.48327863286555,0.930588932166959,0.1079929293739992,0.064734157527004,0.114182530700211,0.1420198666171581,1,0,0,0,3,0,2,42.5531914893617,19.148936170212767,1.2393617021276595,0.4820405236043078,0.2997609071976277,0.2181947930433725,4.598888304938757,4.905470602369875,2.4881402882492365,2.3073938659890088,0.24102071686790932,0.6498816806256925,0.10909760250639804
2021-09-17,Yeni Malatyaspor,Karagumruk,3,4,2.0,5.0,7.0,3.0,8.0,12.0,1.1794871794871795,1.6666666666666667,1.1842105263157894,1.7236842105263157,0.7387648194099807,0.9457448247869028,1.331048271922308,1.0796194114318052,1.2733972545093089,1.5762413746448385,0.0752871296143175,0.0737876646635934,0.0562635206327558,0.133567913117276,0,0,1,0,0,3,-1,25.64102564102564,23.684210526315788,0.9743589743589745,0.2911546952196086,0.2819036292907794,0.4269344166503489,4.521300961978928,5.397423129590439,1.9337356294744787,2.0700242710464174,0.14557787597300526,0.6409541409369316,0.21346798309006298
2021-09-17,Altay,Goztep,2,1,5.0,3.0,2.0,2.0,19.0,10.0,1.0526315789473684,1.4210526315789471,1.2105263157894737,1.912280701754386,0.6593095642331634,0.9667613764488342,1.1348937897442837,1.1977457083569136,1.260784956165172,1.373818798111501,0.0903883355504004,0.0799269755576446,0.0718170920348828,0.1429138900147313,1,0,0,0,3,0,1,26.31578947368421,19.29824561403509,1.0263157894736843,0.3243468256033867,0.2986744643622266,0.3769759099404767,4.979460578627989,4.250159228914798,1.5778021982573258,1.8123853523344808,0.3243468256033867,0.2986744643622266,0.3769759099404767
2021-09-18,Sivasspor,Gaziantep,1,1,5.0,3.0,3.0,0.0,8.0,15.0,1.3085106382978724,1.053191489361702,1.0425531914893618,1.797872340425532,0.8195778997940975,0.8326131743514013,0.8411092271509052,1.1260867078471746,1.473496436863856,0.8769011091573269,0.1138080359568095,0.0651193043917577,0.1219934863772101,0.1416553120839304,0,1,0,1,1,1,0,35.1063829787234,18.08510638297873,1.2925531914893618,0.4929572559903108,0.3014520494210119,0.2055871501074957,5.120168849512071,4.2983064178445725,1.8884647622499608,2.851938095975574,0.7464799509372246,0.15072629183375844,0.10279375722901689
2021-09-18,Ad. Demirspor,Rizespor,3,1,5.0,12.0,2.0,4.0,23.0,9.0,1.7297297297297298,1.4594594594594594,1.118421052631579,2.039473684210526,1.083405986631793,0.8932034456320751,1.1655665948725076,1.2774122807017545,2.2095779990516835,1.303594217949515,0.0426785437959924,0.0259736898647473,0.0529740225398442,0.0987184425426818,1,0,0,0,3,0,2,41.891891891891895,21.052631578947366,1.5135135135135136,0.5666549238572461,0.2270018720198499,0.2062375311874479,4.479096286109184,4.635232462146278,1.987831488452005,2.3539770689500576,0.5666549238572461,0.2270018720198499,0.2062375311874479
2021-09-18,Antalyaspor,Besiktas,2,3,7.0,5.0,0.0,2.0,11.0,19.0,1.425531914893617,1.202127659574468,1.5851063829787233,1.25531914893617,0.8928734843285289,1.2659118671261098,0.9600539663439626,0.7862617250057194,1.1208411824549618,1.5217876700558557,0.0893839313208511,0.0901015766936427,0.061564644394311,0.1396101046421836,0,0,1,0,0,3,-1,44.680851063829785,41.48936170212766,1.180851063829787,0.2615132640660342,0.2916932842440167,0.4467884975435598,3.9892236869638,4.990703669942133,2.3083848460246137,2.133719058871556,0.13075695592756764,0.6458482419353763,0.2233948021370561
2021-09-18,Kasimpasa,Trabzonspor,0,1,8.0,3.0,3.0,2.0,15.0,12.0,1.6595744680851063,1.627659574468085,1.372340425531915,1.2872340425531914,1.039464653397392,1.095990811136028,1.2998960783241262,0.8062514298787462,1.338034287883877,1.7838999372745987,0.0598512301462694,0.0628403654200613,0.0431902453853878,0.1209753163175442,0,0,1,0,0,3,-1,40.42553191489361,38.297872340425535,1.50531914893617,0.2729152112324347,0.2629857638174422,0.4640795338461856,5.627336990638391,4.639243555117748,2.362631231107596,1.609817262213381,0.1364589354838647,0.13149416339192402,0.7320469011242112
2021-09-19,Giresunspor,Konyaspor,0,0,9.0,0.0,2.0,1.0,16.0,9.0,1.2972972972972974,1.351351351351351,1.2659574468085106,1.5212765957446808,0.8125544899738448,1.0110302831409872,1.079228328585655,0.9528425989476093,1.2361201283644658,1.3662571393797125,0.0928681715419187,0.0824649036791455,0.0728221129774714,0.1439106304713271,0,1,0,1,1,1,0,35.13513513513514,27.659574468085108,1.1216216216216215,0.3192194952525111,0.3006499313565346,0.3801280071677313,5.6539331950471725,4.240207851850248,2.2534868561233967,2.214710947337234,0.3192194952525111,0.3006499313565346,0.3801280071677313
2021-09-19,Galatasaray,Alanyaspor,0,1,13.0,3.0,0.0,5.0,17.0,9.0,2.276595744680851,0.9042553191489362,1.1382978723404256,1.5638297872340423,1.425932280942576,0.909077649546938,0.7221644879578479,0.9794955387783116,2.229915375516581,0.8220383001222311,0.0602629501012965,0.025858406332738,0.0924038150748096,0.0996395217977881,0,0,1,0,0,3,-1,74.46808510638297,28.72340425531916,2.1117021276595747,0.6804584619663112,0.208693428609473,0.1107356522838703,6.953933329399485,3.92080823902823,2.216017765363506,2.651496967773844,0.3402483626620917,0.10435258190121063,0.5553990554366977
2021-09-19,Buyuksehyr,Fenerbahce,2,0,1.0,6.0,0.0,1.0,6.0,14.0,1.6063829787234043,1.0851063829787233,2.1595744680851063,0.925531914893617,1.006148478609014,1.724698718299331,0.8665973855494175,0.5797014413177762,0.9312225280743002,1.8714815879418272,0.0764995737165388,0.0976438601608404,0.0406210528033988,0.1215452359394339,1,0,0,0,3,0,2,51.06382978723404,68.08510638297872,1.4361702127659577,0.1673287022316429,0.254052996211216,0.5785913969590687,3.8335355753769633,4.710890158740357,2.526197292180498,1.841310611229685,0.0836654766088318,0.12702820692703362,0.7893063164641346
2021-09-19,Hatayspor,Kayserispor,2,1,12.0,4.0,4.0,2.0,21.0,6.0,1.4574468085106382,1.4680851063829787,1.0638297872340423,1.8085106382978724,0.9128631892015556,0.8496052799504094,1.172455286331565,1.1327499428048502,1.6509227889815368,1.2472928577995372,0.0721472833411715,0.0517268442177828,0.0739755268531241,0.1305310932991596,1,0,0,0,3,0,1,37.234042553191486,21.27659574468085,1.2180851063829787,0.4513745856312282,0.2763503899825852,0.2722648775320561,4.99155097154703,4.566610406491825,2.0503595871556977,1.879289364808956,0.2256884378294429,0.13817589601662322,0.6361356661539339
2021-09-21,Karagumruk,Antalyaspor,0,0,4.0,3.0,4.0,2.0,16.0,12.0,1.9078947368421053,1.1578947368421053,0.9361702127659576,1.648936170212766,1.1949985851726088,0.7476526463563602,0.924728273124972,1.0328014184397163,1.9704763904441955,0.8657030642021012,0.0736563274106773,0.0357658715028243,0.1005600657011882,0.1150537938483555,0,1,0,1,1,1,0,48.68421052631579,19.148936170212767,1.5460526315789471,0.6169852644496148,0.2403870400546587,0.1425865219874734,4.0340180724881884,5.017934244923898,2.453132582265532,1.7708255946510223,0.3084989832175232,0.6202062880616894,0.0712947287207874
2021-09-21,Rizespor,Altay,1,2,3.0,4.0,2.0,4.0,16.0,11.0,1.4736842105263157,1.3289473684210529,1.0,1.5789473684210529,0.9230333899264288,0.7986289631533848,1.0613358589275246,0.9889643463497452,1.4574211419890983,1.0613358589275246,0.099251298090811,0.0668092593854117,0.098717763100839,0.143302404215504,0,0,1,0,0,3,-1,46.05263157894737,21.052631578947366,1.2960526315789471,0.4435095435387614,0.2998753822122506,0.2566116910616809,6.090498293260159,4.016602739461494,2.095301074830899,2.063030008447102,0.4435095435387614,0.2998753822122506,0.2566116910616809
2021-09-21,Besiktas,Ad. Demirspor,3,3,5.0,6.0,4.0,2.0,13.0,12.0,1.9680851063829787,0.9893617021276596,1.2972972972972974,1.8513513513513515,1.232698467169984,1.036059195442229,0.7901329103538808,1.159582970066841,2.282157973003889,1.025037289107737,0.0494680507575263,0.0246862547426044,0.0707204249505235,0.0985114145791661,0,1,0,1,1,1,0,61.70212765957447,22.97297297297297,1.7765957446808511,0.6431378012081725,0.2131922133051772,0.1435345541135304,6.761150396669168,4.20108149772599,2.567979780424758,2.117418496651186,0.6431378012081725,0.2131922133051772,0.1435345541135304
2021-09-21,Yeni Malatyaspor,Sivasspor,0,1,5.0,6.0,2.0,3.0,9.0,11.0,1.1794871794871795,1.6666666666666667,1.2765957446808511,1.7234042553191489,0.7387648194099807,1.0195263359404914,1.331048271922308,1.0794440631434454,1.2731904334512434,1.699210559900819,0.0677889345977658,0.0703574154302108,0.0485535864211732,0.1273330248506535,0,0,1,0,0,3,-1,25.64102564102564,32.97872340425532,0.9743589743589745,0.2708254907110091,0.2715285578313342,0.4576330506186491,4.634995848773869,4.681635832834717,2.3751302889265804,1.7533816406157998,0.13541361883015254,0.6357683798884247,0.22881800128142285
2021-09-22,Gaziantep,Buyuksehyr,1,0,3.0,15.0,2.0,1.0,9.0,15.0,1.4361702127659577,1.24468085106383,1.2659574468085106,1.3297872340425532,0.8995367192862045,1.0110302831409872,0.994038177541979,0.8329043697094486,1.1961924458593145,1.258410033271229,0.1052925307292907,0.0886988716492038,0.0833545467228921,0.1486965033639178,1,0,0,0,3,0,1,42.5531914893617,37.234042553191486,1.2393617021276595,0.3292562007595999,0.3116006908595509,0.3591416690624807,4.365904976714988,5.17063117547095,2.1685626365475,2.351981187070922,0.6646285786858607,0.15580045755300564,0.17957096376113363
2021-09-22,Goztep,Hatayspor,0,2,9.0,3.0,2.0,3.0,13.0,17.0,1.5614035087719298,1.350877192982456,0.9787234042553192,1.9574468085106385,0.977975853612526,0.7816368575543766,1.0788496519791335,1.2260352322123085,1.914335713454306,1.0558954040646842,0.0668430617165455,0.0386068040802548,0.0826374562431659,0.1192289878306129,0,0,1,0,0,3,-2,38.59649122807017,19.148936170212767,1.3859649122807018,0.5582934692322269,0.2518444204388658,0.189829526130012,5.964447072396666,3.546027807707001,2.4325826122572907,2.487115397611105,0.2791512825765701,0.12592426179002886,0.594924455633401
2021-09-22,Kayserispor,Galatasaray,3,0,3.0,9.0,3.0,3.0,11.0,19.0,1.4148936170212767,1.25531914893617,1.946808510638298,0.9361702127659576,0.8862102493708534,1.554777662309249,1.002534230341483,0.5863646762754519,0.829643637708884,1.9517421718350147,0.0770001083038536,0.1058679741882992,0.0363510599873083,0.1153642811923296,1,0,0,0,3,0,3,40.42553191489361,64.8936170212766,1.2393617021276595,0.1369556951305775,0.2410697520550521,0.621936506110254,4.624614704336197,6.361996735700584,2.772540754834124,2.1788189372675864,0.06847915026827296,0.12053716904852897,0.8109836806831981
2021-09-23,Alanyaspor,Kasimpasa,2,0,6.0,4.0,1.0,4.0,14.0,10.0,1.7872340425531914,1.3404255319148937,1.351063829787234,1.5957446808510638,1.119423472889499,1.0789987055370198,1.070502652737516,0.9994852436513384,1.786314052483243,1.4463174138049415,0.0547432314389653,0.0417726539340535,0.0551867253953881,0.1172209569342974,1,0,0,0,3,0,2,46.80851063829788,29.78723404255319,1.4627659574468086,0.441925733273282,0.2600914062368082,0.2979616890810091,5.2273902973445,3.679749752354783,2.0333432473493405,2.4059364117597752,0.22096520570900244,0.13004707975835506,0.6489877145326425
2021-09-23,Fenerbahce,Giresunspor,2,1,6.0,2.0,2.0,1.0,7.0,8.0,2.3191489361702127,1.1063829787234043,0.945945945945946,1.5405405405405406,1.4525852207732783,0.7554598300099585,0.8835894911484258,0.9649084568439408,2.2377664211912665,0.8358278970322945,0.0592317070601429,0.0256837815767011,0.0905298899783761,0.0994911391322021,1,0,0,0,3,0,1,68.08510638297872,24.324324324324326,2.23936170212766,0.6786538036654673,0.2086439451039685,0.1125865810749078,7.6385253284793615,2.1771509726678526,2.2873747239035853,3.016597014508758,0.6786538036654673,0.2086439451039685,0.1125865810749078
2021-09-23,Konyaspor,Trabzonspor,2,2,9.0,4.0,3.0,1.0,31.0,14.0,1.3829787234042554,1.0,1.372340425531915,1.2872340425531914,0.8662205444978266,1.095990811136028,0.7986289631533848,0.8062514298787462,1.115028573236564,1.095990811136028,0.1296775236672836,0.1000197583922365,0.1021060853874482,0.1540129473036951,0,1,0,1,1,1,0,42.5531914893617,38.297872340425535,1.324468085106383,0.339477418177774,0.3306079466518639,0.3299140812058141,4.923919866808591,4.409371126711013,2.4858015796487507,2.0753065910461657,0.16973875610351366,0.6653041576033905,0.16495708629309594
2021-09-24,Altay,Besiktas,2,1,2.0,5.0,0.0,0.0,10.0,12.0,1.0526315789473684,1.4210526315789471,1.5851063829787233,1.25531914893617,0.6593095642331634,1.2659118671261098,1.1348937897442837,0.7862617250057194,0.827643921058652,1.7989273901265772,0.0884786417589201,0.1139566394774611,0.0437075708826086,0.1238367590404809,1,0,0,0,3,0,1,26.31578947368421,41.48936170212766,1.0263157894736843,0.152426304174783,0.2596834567696067,0.5878709279979879,4.274168236032643,5.007777129865619,2.5843311868007923,2.0181629542339663,0.152426304174783,0.2596834567696067,0.5878709279979879
2021-09-25,Antalyaspor,Yeni Malatyaspor,1,0,8.0,2.0,2.0,1.0,17.0,9.0,1.425531914893617,1.202127659574468,0.7692307692307693,1.5128205128205128,0.8928734843285289,0.6143299716564499,0.9600539663439626,0.9475461814171492,1.3507573224457232,0.7385030510338174,0.1422997457762198,0.0728898182796251,0.148673826641365,0.1419950527209706,1,0,0,0,3,0,1,44.680851063829785,12.82051282051282,1.180851063829787,0.4953079795159525,0.3187217856766297,0.185968585122419,5.415637860082304,3.1204614299348514,1.6573019407356202,1.7312429835373178,0.24765419403368066,0.6593614367076502,0.09298436925866906
2021-09-25,Sivasspor,Karagumruk,4,0,6.0,7.0,0.0,2.0,17.0,12.0,1.3085106382978724,1.053191489361702,1.1842105263157894,1.7236842105263157,0.8195778997940975,0.9457448247869028,0.8411092271509052,1.0796194114318052,1.4126934851714048,0.9960504005734404,0.108909063488413,0.0705921236688705,0.1080600795304666,0.1455200781471607,1,0,0,0,3,0,4,35.1063829787234,23.684210526315788,1.2925531914893618,0.4468466562696176,0.3065503473145118,0.2466004559562384,4.825125973431058,4.58794970745674,1.7611344212390816,2.6958028848999884,0.723424247049857,0.15327536835219885,0.12330038459794404
2021-09-25,Ad. Demirspor,Gaziantep,4,0,1.0,9.0,1.0,3.0,6.0,8.0,1.7297297297297298,1.4594594594594594,1.0425531914893618,1.797872340425532,1.083405986631793,0.8326131743514013,1.1655665948725076,1.1260867078471746,1.9478256568167345,1.215165173377721,0.0573168727161361,0.0363824929964033,0.0673733298901596,0.1151366986721793,1,0,0,0,3,0,4,41.891891891891895,18.08510638297873,1.5135135135135136,0.5292536685972744,0.2498159331103107,0.2208923528055115,4.894387465759288,4.729842736778968,2.013488123824842,2.883135550565277,0.5292536685972744,0.2498159331103107,0.2208923528055115
2021-09-26,Buyuksehyr,Rizespor,3,0,1.0,3.0,0.0,0.0,15.0,14.0,1.6063829787234043,1.0851063829787233,1.118421052631579,2.039473684210526,1.006148478609014,0.8932034456320751,0.8665973855494175,1.2774122807017545,2.0520133445315416,0.9692207601539538,0.063281847993291,0.0326999995572631,0.0854764250680704,0.1114796069384589,1,0,0,0,3,0,3,51.06382978723404,21.052631578947366,1.4361702127659577,0.6093096243328828,0.235047363261968,0.1555855485337734,4.76690278083032,3.535346793162416,1.9260975912951104,1.7053905920641914,0.3046635657404187,0.6175414247914858,0.07779500946809557
