Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HS,AS,H_av_goals,H_conceded,A_av_goals,A_conceded,H attack,A attack,H def,A def,lambda h,lambda a,P(0 0),P(0 1),P(1 0),P(1 1),h win,h draw,a win,A D,h p,a p,gd,h win rt,a win rt,gpg
2020-09-26,Trabzonspor,Yeni Malatyaspor,3,1,5.0,5.0,1.0,2.0,10.0,9.0,1.925531914893617,1.074468085106383,0.7692307692307693,1.5128205128205128,1.2060455273392816,0.6143299716564499,0.8581013327499135,0.9475461814171492,1.8245304131542976,0.6600779482691643,0.0833581944047446,0.055022905934106,0.152089560877085,0.1003909652969045,1,0,0,0,3,0,2,60.63829787234043,12.82051282051282,1.648936170212766
2020-09-26,Kayserispor,Erzurum BB,1,3,5.0,5.0,1.0,3.0,12.0,13.0,1.4148936170212767,1.25531914893617,1.3,1.9,0.8862102493708534,1.0382176520994002,1.002534230341483,1.19005376344086,1.6837994738046211,1.303294499443928,0.0504337859042965,0.0657300757552023,0.0849203821676293,0.1106762669697475,0,0,1,0,0,3,-2,40.42553191489361,40.0,1.2393617021276595
2020-09-27,Rizespor,Alanyaspor,1,1,4.0,6.0,2.0,1.0,11.0,12.0,1.4736842105263157,1.3289473684210529,1.1382978723404256,1.5638297872340423,0.9230333899264288,0.909077649546938,1.0613358589275246,0.9794955387783116,1.4434671097785643,1.2081163500557994,0.0705394282290515,0.0852198365671047,0.1018213445912214,0.1230120311853203,0,1,0,1,1,1,0,46.05263157894737,28.723404255319153,1.2960526315789473
2020-09-27,Konyaspor,Besiktas,4,1,3.0,4.0,4.0,4.0,10.0,10.0,1.3829787234042554,1.0,1.5851063829787233,1.25531914893617,0.8662205444978266,1.2659118671261098,0.7986289631533848,0.7862617250057194,1.0873832367100376,1.2659118671261098,0.0950554281003956,0.1203317944670434,0.1033616790746664,0.1308467761467007,1,0,0,0,3,0,3,42.5531914893617,41.48936170212766,1.324468085106383
2020-09-27,Sivasspor,Ankaragucu,0,0,6.0,2.0,1.0,2.0,13.0,2.0,1.3085106382978724,1.053191489361702,1.1228070175438596,1.736842105263158,0.8195778997940975,0.8967062042423969,0.8411092271509052,1.0878607809847198,1.4234774049055376,0.9444033427659286,0.0936790455950085,0.0884708038070479,0.1333500047176103,0.1259361902131635,0,1,0,1,1,1,0,35.1063829787234,17.543859649122805,1.2925531914893618
2020-09-27,Galatasaray,Fenerbahce,0,0,5.0,9.0,7.0,4.0,9.0,15.0,2.276595744680851,0.9042553191489362,2.1595744680851063,0.925531914893617,1.425932280942576,1.724698718299331,0.7221644879578479,0.5797014413177762,1.3197458344894055,1.559567989951523,0.0561732943545867,0.087606071765538,0.0741344712340131,0.1156177482885488,0,1,0,1,1,1,0,74.46808510638297,68.08510638297872,2.1117021276595747
2020-09-28,Antalyaspor,Denizlispor,1,0,7.0,3.0,0.0,2.0,10.0,5.0,1.425531914893617,1.202127659574468,1.05,2.5,0.8928734843285289,0.8385604113110541,0.9600539663439626,1.5658602150537633,2.2321837108213223,1.0080566646611608,0.0391544821901683,0.0394699367231558,0.0873999973505372,0.0881041498205768,1,0,0,0,3,0,1,44.680851063829785,10.0,1.1808510638297873
2020-10-02,Ankaragucu,Kayserispor,0,1,7.0,2.0,1.0,2.0,14.0,12.0,1.2456140350877194,1.2456140350877194,1.0638297872340423,1.8085106382978724,0.7801829843425769,0.8496052799504094,0.9947834453314092,1.1327499428048502,1.410969227002533,1.0582802609908608,0.0846483647817668,0.0895816935736978,0.119436237823158,0.1263970129352581,0,0,1,0,0,3,-1,35.08771929824561,21.27659574468085,1.1842105263157894
2020-10-02,Gaziantep,Trabzonspor,1,1,5.0,6.0,4.0,2.0,10.0,4.0,1.4361702127659577,1.24468085106383,1.372340425531915,1.2872340425531914,0.8995367192862045,1.095990811136028,0.994038177541979,0.8062514298787462,1.1579142875918162,1.3641587755629287,0.0802929816751597,0.1095323755682825,0.0929723906750153,0.1268291026243871,0,1,0,1,1,1,0,42.5531914893617,38.297872340425535,1.2393617021276595
2020-10-03,Yeni Malatyaspor,Antalyaspor,1,0,7.0,3.0,4.0,2.0,14.0,7.0,1.1794871794871795,1.6666666666666667,0.9361702127659576,1.648936170212766,0.7387648194099807,0.7476526463563602,1.331048271922308,1.0328014184397163,1.2181760320058193,1.246087743927267,0.0850714509715051,0.1060064924137019,0.1036320025814456,0.1291345682953783,1,0,0,0,3,0,1,25.64102564102564,19.148936170212767,0.9743589743589743
2020-10-03,Buyuksehyr,Goztep,0,0,10.0,3.0,1.0,2.0,24.0,2.0,1.6063829787234043,1.0851063829787233,1.2105263157894737,1.912280701754386,1.006148478609014,0.9667613764488342,0.8665973855494175,1.1977457083569136,1.924038318743553,1.0490389404019262,0.0511456794109941,0.0536538093354459,0.0984062470249259,0.1032319851079585,0,1,0,1,1,1,0,51.06382978723404,19.298245614035086,1.4361702127659575
2020-10-03,Erzurum BB,Rizespor,0,0,9.0,3.0,1.0,3.0,11.0,7.0,0.9,1.5,1.118421052631579,2.039473684210526,0.5637096774193548,0.8932034456320751,1.1979434447300772,1.2774122807017545,1.149671052631579,1.3398051684481125,0.0829534044428749,0.1111414000129304,0.095369127805213,0.127776050343813,0,1,0,1,1,1,0,10.0,21.052631578947366,1.1
2020-10-03,Fenerbahce,Karagumruk,2,1,3.0,7.0,2.0,2.0,8.0,13.0,2.3191489361702127,1.1063829787234043,1.1842105263157894,1.7236842105263157,1.4525852207732783,0.9457448247869028,0.8835894911484258,1.0796194114318052,2.5037982094907822,1.0463559763599777,0.0287202110626584,0.0300515644877325,0.0719096130348815,0.0752430533567816,1,0,0,0,3,0,1,68.08510638297872,23.684210526315788,2.2393617021276597
2020-10-04,Kasimpasa,Galatasaray,1,0,6.0,7.0,1.0,1.0,12.0,12.0,1.6595744680851063,1.627659574468085,1.946808510638298,0.9361702127659576,1.039464653397392,1.554777662309249,1.2998960783241262,0.5863646762754519,0.9731158457337288,2.530648748226756,0.0300839162479902,0.0761318249947351,0.0292751356026457,0.0740850852670039,1,0,0,0,3,0,1,40.42553191489361,64.8936170212766,1.5053191489361701
2020-10-04,Besiktas,Genclerbirligi,0,1,6.0,5.0,2.0,2.0,13.0,10.0,1.9680851063829787,0.9893617021276596,0.85,2.05,1.232698467169984,0.6788346186803771,0.7901329103538808,1.284005376344086,2.527031857698467,0.6716129738007987,0.0408174810796518,0.0274135498509627,0.1031470750392845,0.069274913805988,0,0,1,0,0,3,-1,61.702127659574465,20.0,1.7765957446808511
2020-10-04,Alanyaspor,Hatayspor,6,0,6.0,3.0,2.0,3.0,24.0,4.0,1.7872340425531914,1.3404255319148937,0.9787234042553192,1.9574468085106385,1.119423472889499,0.7816368575543766,1.070502652737516,1.2260352322123085,2.1912119043794447,1.0477260005516114,0.039205512976011,0.0410766353099304,0.0859075867503382,0.0900076122829725,1,0,0,0,3,0,6,46.808510638297875,19.148936170212767,1.4627659574468086
2020-10-04,Denizlispor,Konyaspor,0,0,6.0,6.0,1.0,0.0,6.0,11.0,0.85,1.35,1.2659574468085106,1.5212765957446808,0.5323924731182795,1.0110302831409872,1.0781491002570696,0.9528425989476093,0.8099162091054678,1.364890882240333,0.113630071780823,0.1550926489219599,0.0920308369771063,0.1256120502749989,0,1,0,1,1,1,0,20.0,27.659574468085108,0.95
2020-10-17,Kayserispor,Sivasspor,1,3,4.0,6.0,3.0,3.0,12.0,18.0,1.4148936170212767,1.25531914893617,1.2765957446808511,1.7234042553191489,0.8862102493708534,1.0195263359404914,1.002534230341483,1.0794440631434454,1.5272985148731728,1.2798309323508297,0.0603780622847019,0.0772737117473665,0.0922153248583452,0.1180200251904906,0,0,1,0,0,3,-2,40.42553191489361,32.97872340425532,1.2393617021276595
2020-10-17,Konyaspor,Yeni Malatyaspor,1,1,4.0,4.0,4.0,2.0,19.0,9.0,1.3829787234042554,1.0,0.7692307692307693,1.5128205128205128,0.8662205444978266,0.6143299716564499,0.7986289631533848,0.9475461814171492,1.3104362083428658,0.6143299716564499,0.1459098695137507,0.0896368060027787,0.1912055761654018,0.1174633161862464,0,1,0,1,1,1,0,42.5531914893617,12.82051282051282,1.324468085106383
2020-10-17,Trabzonspor,Buyuksehyr,0,2,4.0,4.0,1.0,1.0,12.0,17.0,1.925531914893617,1.074468085106383,1.2659574468085106,1.3297872340425532,1.2060455273392816,1.0110302831409872,0.8581013327499135,0.8329043697094486,1.6037839459298957,1.086319772311061,0.0678738992452363,0.073732758773949,0.1088550699571733,0.1182514148107811,0,0,1,0,0,3,-2,60.63829787234043,37.234042553191486,1.648936170212766
2020-10-17,Rizespor,Ankaragucu,5,3,2.0,3.0,0.0,4.0,15.0,9.0,1.4736842105263157,1.3289473684210529,1.1228070175438596,1.736842105263158,0.9230333899264288,0.8967062042423969,1.0613358589275246,1.0878607809847198,1.603163256188008,1.1916753503747644,0.0611247386682207,0.0728408443690178,0.0979929350769858,0.1167757652421185,1,0,0,0,3,0,2,46.05263157894737,17.543859649122805,1.2960526315789473
2020-10-18,Antalyaspor,Gaziantep,1,1,2.0,7.0,5.0,5.0,13.0,15.0,1.425531914893617,1.202127659574468,1.0425531914893618,1.797872340425532,0.8928734843285289,0.8326131743514013,0.9600539663439626,1.1260867078471746,1.605272540973632,1.0009073266139186,0.0738159927009511,0.0738829679156615,0.1184947861675469,0.1186022996406473,0,1,0,1,1,1,0,44.680851063829785,18.085106382978726,1.1808510638297873
2020-10-18,Karagumruk,Kasimpasa,1,1,4.0,4.0,4.0,1.0,13.0,11.0,1.9078947368421053,1.1578947368421053,1.351063829787234,1.5957446808510638,1.1949985851726088,1.0789987055370198,0.924728273124972,0.9994852436513384,1.9069126359137367,1.2493669222007595,0.042583877571056,0.0532028880563242,0.0812037342264504,0.1014532595017088,0,1,0,1,1,1,0,48.68421052631579,29.78723404255319,1.5460526315789473
2020-10-18,Goztep,Fenerbahce,2,3,4.0,7.0,3.0,4.0,8.0,19.0,1.5614035087719298,1.350877192982456,2.1595744680851063,0.925531914893617,0.977975853612526,1.724698718299331,1.0788496519791335,0.5797014413177762,0.9051478645137208,2.32985616331664,0.0393600464041969,0.0917032467032472,0.0356266619499198,0.0830049979224191,0,0,1,0,0,3,-1,38.59649122807017,68.08510638297872,1.3859649122807018
2020-10-19,Galatasaray,Alanyaspor,1,2,3.0,10.0,5.0,3.0,7.0,22.0,2.276595744680851,0.9042553191489362,1.1382978723404256,1.5638297872340423,1.425932280942576,0.909077649546938,0.7221644879578479,0.9794955387783116,2.229915375516581,0.8220383001222311,0.0472664907363677,0.0388548656976669,0.1054002744397386,0.0866430624328593,0,0,1,0,0,3,-1,74.46808510638297,28.723404255319153,2.1117021276595747
2020-10-19,Genclerbirligi,Denizlispor,1,2,5.0,4.0,1.0,0.0,7.0,23.0,1.35,1.75,1.05,2.5,0.8455645161290323,0.8385604113110541,1.397600685518423,1.5658602150537633,2.1139112903225805,1.4674807197943445,0.0278369219959933,0.0408501463275393,0.0588447836951592,0.0863535855331148,0,0,1,0,0,3,-1,30.0,10.0,1.1
2020-10-23,Kasimpasa,Goztep,0,0,7.0,5.0,1.0,1.0,14.0,3.0,1.6595744680851063,1.627659574468085,1.2105263157894737,1.912280701754386,1.039464653397392,0.9667613764488342,1.2998960783241262,1.1977457083569136,1.987748196847644,1.5735584106028897,0.0284016905990672,0.0446917191175033,0.0564554092757206,0.0888358840898386,0,1,0,1,1,1,0,40.42553191489361,19.298245614035086,1.5053191489361701
2020-10-24,Gaziantep,Konyaspor,1,0,6.0,4.0,3.0,5.0,10.0,11.0,1.4361702127659577,1.24468085106383,1.2659574468085106,1.5212765957446808,0.8995367192862045,1.0110302831409872,0.994038177541979,0.9528425989476093,1.3684441580630555,1.258410033271229,0.0723055643124383,0.0909900475921105,0.0989461270788088,0.124514799069303,1,0,0,0,3,0,1,42.5531914893617,27.659574468085108,1.2393617021276595
2020-10-24,Buyuksehyr,Antalyaspor,5,1,12.0,1.0,0.0,0.0,30.0,6.0,1.6063829787234043,1.0851063829787233,0.9361702127659576,1.648936170212766,1.006148478609014,0.7476526463563602,0.8665973855494175,1.0328014184397163,1.6590746189829488,0.8112826588122205,0.0845546441075126,0.0685977164864639,0.1402824639559104,0.1138087303428805,1,0,0,0,3,0,4,51.06382978723404,19.148936170212767,1.4361702127659575
2020-10-24,Erzurum BB,Galatasaray,1,2,3.0,3.0,0.0,4.0,4.0,13.0,0.9,1.5,1.946808510638298,0.9361702127659576,0.5637096774193548,1.554777662309249,1.1979434447300772,0.5863646762754519,0.5277282086479067,2.3321664934638737,0.0572747908624832,0.1335743481696343,0.0302255227825417,0.0704909514808728,0,0,1,0,0,3,-1,10.0,64.8936170212766,1.1
2020-10-25,Fenerbahce,Trabzonspor,3,1,10.0,2.0,2.0,1.0,20.0,12.0,2.3191489361702127,1.1063829787234043,1.372340425531915,1.2872340425531914,1.4525852207732783,1.095990811136028,0.8835894911484258,0.8062514298787462,1.8698171458890072,1.212585578278159,0.0458489617895126,0.0555957898449893,0.0857291748752406,0.103953961091403,1,0,0,0,3,0,2,68.08510638297872,38.297872340425535,2.2393617021276597
2020-10-25,Yeni Malatyaspor,Genclerbirligi,2,1,5.0,6.0,0.0,0.0,11.0,5.0,1.1794871794871795,1.6666666666666667,0.85,2.05,0.7387648194099807,0.6788346186803771,1.331048271922308,1.284005376344086,1.5144678797904605,1.1313910311339617,0.0709443926494384,0.0802658495528208,0.1074430039188169,0.1215600509918406,1,0,0,0,3,0,1,25.64102564102564,20.0,0.9743589743589743
2020-10-25,Alanyaspor,Karagumruk,2,0,4.0,4.0,1.0,1.0,19.0,7.0,1.7872340425531914,1.3404255319148937,1.1842105263157894,1.7236842105263157,1.119423472889499,0.9457448247869028,1.070502652737516,1.0796194114318052,1.9295325651121624,1.2677005098207423,0.0408751461215116,0.0518174435772376,0.0788699255451747,0.099983444823142,1,0,0,0,3,0,2,46.808510638297875,23.684210526315788,1.4627659574468086
2020-10-26,Denizlispor,Besiktas,2,3,2.0,5.0,2.0,3.0,9.0,18.0,0.85,1.35,1.5851063829787233,1.25531914893617,0.5323924731182795,1.2659118671261098,1.0781491002570696,0.7862617250057194,0.6683224662548615,1.7089810206202485,0.0928004781360519,0.158594255838997,0.0620206444175165,0.1059921041961729,0,0,1,0,0,3,-1,20.0,41.48936170212766,0.95
2020-10-26,Sivasspor,Rizespor,0,2,5.0,0.0,2.0,2.0,9.0,4.0,1.3085106382978724,1.053191489361702,1.118421052631579,2.039473684210526,0.8195778997940975,0.8932034456320751,0.8411092271509052,1.2774122807017545,1.6715075587905932,0.9407142672082492,0.0733713441695975,0.0690214702645872,0.1226407563781084,0.1153699092660976,0,0,1,0,0,3,-2,35.1063829787234,21.052631578947366,1.2925531914893618
2020-10-30,Karagumruk,Erzurum BB,5,1,7.0,5.0,1.0,1.0,18.0,14.0,1.9078947368421053,1.1578947368421053,1.3,1.9,1.1949985851726088,1.0382176520994002,0.924728273124972,1.19005376344086,2.270497311827957,1.2021467550624634,0.0310348638257357,0.0373084608419137,0.0704645748892798,0.0847087600500036,1,0,0,0,3,0,4,48.68421052631579,40.0,1.5460526315789473
2020-10-30,Trabzonspor,Kasimpasa,3,4,2.0,5.0,3.0,2.0,12.0,17.0,1.925531914893617,1.074468085106383,1.351063829787234,1.5957446808510638,1.2060455273392816,1.0789987055370198,0.8581013327499135,0.9994852436513384,1.9245407351158748,1.159349672970628,0.0457808037377295,0.0530759598416692,0.0881070216796055,0.1021468467706667,0,0,1,0,0,3,-1,60.63829787234043,29.78723404255319,1.648936170212766
2020-10-31,Genclerbirligi,Gaziantep,1,1,7.0,9.0,3.0,3.0,15.0,10.0,1.35,1.75,1.0425531914893618,1.797872340425532,0.8455645161290323,0.8326131743514013,1.397600685518423,1.1260867078471746,1.5202170555936858,1.457073055114952,0.0509306634886316,0.074209697448412,0.0774256632881204,0.1128148477515232,0,1,0,1,1,1,0,30.0,18.085106382978726,1.1
2020-10-31,Galatasaray,Ankaragucu,1,0,7.0,3.0,1.0,3.0,13.0,7.0,2.276595744680851,0.9042553191489362,1.1228070175438596,1.736842105263158,1.425932280942576,0.8967062042423969,0.7221644879578479,1.0878607809847198,2.4766192247950007,0.8108513549000398,0.0373481993143118,0.0302838380170864,0.0924972684333001,0.0750015354336941,1,0,0,0,3,0,1,74.46808510638297,17.543859649122805,2.1117021276595747
2020-11-01,Rizespor,Kayserispor,1,0,2.0,3.0,3.0,2.0,12.0,11.0,1.4736842105263157,1.3289473684210529,1.0638297872340423,1.8085106382978724,0.9230333899264288,0.8496052799504094,1.0613358589275246,1.1327499428048502,1.669315705186095,1.1290807009867283,0.0609076554950223,0.068769658361778,0.1016741058839049,0.1147982707435982,1,0,0,0,3,0,1,46.05263157894737,21.27659574468085,1.2960526315789473
2020-11-01,Konyaspor,Buyuksehyr,1,2,2.0,7.0,3.0,1.0,13.0,12.0,1.3829787234042554,1.0,1.2659574468085106,1.3297872340425532,0.8662205444978266,1.0110302831409872,0.7986289631533848,0.8329043697094486,1.151889021938599,1.0110302831409872,0.1149889427686291,0.1162573033654499,0.1324545008195097,0.133915511466847,0,0,1,0,0,3,-1,42.5531914893617,37.234042553191486,1.324468085106383
2020-11-01,Besiktas,Yeni Malatyaspor,1,0,4.0,1.0,3.0,0.0,16.0,6.0,1.9680851063829787,0.9893617021276596,0.7692307692307693,1.5128205128205128,1.232698467169984,0.6143299716564499,0.7901329103538808,0.9475461814171492,1.864851527257155,0.6077945464260622,0.084361337090305,0.0512743606126981,0.157321368314311,0.0956190696977242,1,0,0,0,3,0,1,61.702127659574465,12.82051282051282,1.7765957446808511
