Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HS,AS,H_av_goals,H_conceded,A_av_goals,A_conceded,H attack,A attack,H def,A def,lambda h,lambda a,P(0 0),P(0 1),P(1 0),P(1 1)
2021-01-06,Trabzonspor,Goztep,1,0,5.0,5.0,1.0,3.0,13.0,7.0,1.925531914893617,1.074468085106383,1.2105263157894737,1.912280701754386,1.2060455273392816,0.9667613764488342,0.8581013327499135,1.1977457083569136,2.3062975873680998,1.03875424490779,0.035258387587778106,0.03662479977540864,0.081316334228182,0.08446768735986468
2021-01-06,Antalyaspor,Karagumruk,3,1,3.0,2.0,1.0,3.0,11.0,10.0,1.425531914893617,1.202127659574468,1.1842105263157894,1.7236842105263157,0.8928734843285289,0.9457448247869029,0.9600539663439626,1.0796194114318052,1.539031926934701,1.136906012775745,0.0688422282442494,0.07826714322376736,0.10595038718922566,0.12045563225134891
2021-01-06,Besiktas,Rizespor,6,0,2.0,4.0,2.0,0.0,17.0,9.0,1.9680851063829787,0.9893617021276596,1.118421052631579,2.039473684210526,1.2326984671699839,0.8932034456320751,0.7901329103538808,1.2774122807017543,2.514056084359835,0.8837012813168403,0.033448197987700025,0.029558215419469867,0.08409064566184965,0.07431101131813693
2021-01-07,Fenerbahce,Alanyaspor,2,1,2.0,9.0,4.0,4.0,14.0,17.0,2.3191489361702127,1.1063829787234043,1.1382978723404256,1.5638297872340425,1.4525852207732783,0.909077649546938,0.8835894911484258,0.9794955387783115,2.2715960367411903,1.0057880377966124,0.0377268183809161,0.03794518263165077,0.08570009111294369,0.08619612647947852
2021-01-09,Galatasaray,Genclerbirligi,6,0,5.0,4.0,0.0,3.0,16.0,5.0,2.276595744680851,0.9042553191489362,0.85,2.05,1.425932280942576,0.6788346186803771,0.7221644879578479,1.284005376344086,2.9231611759322806,0.6138398147641707,0.02910046892432789,0.01786302645405994,0.08506536096101909,0.05221650541515928
2021-01-09,Sivasspor,Gaziantep,2,1,8.0,7.0,5.0,3.0,21.0,10.0,1.3085106382978724,1.053191489361702,1.0425531914893618,1.797872340425532,0.8195778997940975,0.8326131743514013,0.8411092271509052,1.1260867078471746,1.4734964368638561,0.8769011091573269,0.09533125611977528,0.08359608422879215,0.14047026621424455,0.12317853224689604
2021-01-09,Goztep,Antalyaspor,0,1,8.0,5.0,3.0,1.0,7.0,7.0,1.5614035087719298,1.3508771929824561,0.9361702127659575,1.648936170212766,0.9779758536125259,0.7476526463563602,1.0788496519791337,1.0328014184397163,1.6126197586163993,1.0099869082357846,0.0726133371406363,0.07333851987535392,0.11709770221206411,0.11826714621867723
2021-01-09,Kayserispor,Yeni Malatyaspor,1,0,2.0,5.0,1.0,4.0,8.0,12.0,1.4148936170212767,1.2553191489361701,0.7692307692307693,1.5128205128205128,0.8862102493708534,0.6143299716564499,1.002534230341483,0.9475461814171491,1.3406770439200089,0.7711801771857562,0.12101300968517327,0.09332283425079356,0.1622393641005815,0.12511578155359088
2021-01-10,Karagumruk,Konyaspor,2,1,4.0,5.0,3.0,2.0,9.0,8.0,1.9078947368421053,1.1578947368421053,1.2659574468085106,1.5212765957446808,1.1949985851726088,1.0110302831409872,0.9247282731249719,0.9528425989476091,1.8179233795710963,1.1706666436369326,0.050358390852382355,0.058952888398115265,0.09154769608812513,0.1071718341121794
2021-01-10,Ankaragucu,Buyuksehyr,1,2,5.0,3.0,2.0,3.0,13.0,12.0,1.2456140350877194,1.2456140350877194,1.2659574468085106,1.3297872340425532,0.7801829843425769,1.0110302831409872,0.9947834453314092,0.8329043697094486,1.03747737279598,1.2593535105791245,0.10057707968833807,0.1266620983893049,0.1043464443985489,0.13140906106976197
2021-01-10,Rizespor,Denizlispor,1,1,11.0,5.0,2.0,5.0,21.0,11.0,1.4736842105263157,1.3289473684210527,1.05,2.5,0.9230333899264289,0.8385604113110541,1.0613358589275246,1.5658602150537633,2.307583474816072,1.114402651873901,0.032647528376557856,0.036382492199964506,0.07533689697533369,0.08395563777326273
2021-01-10,Hatayspor,Besiktas,2,2,3.0,9.0,4.0,1.0,9.0,18.0,1.4574468085106382,1.4680851063829787,1.5851063829787233,1.2553191489361701,0.9128631892015556,1.2659118671261098,1.172455286331565,0.7862617250057194,1.145934641763655,1.8584663581213101,0.04956843693704078,0.09212127247214798,0.05680218902423215,0.10556495736918294
2021-01-11,Erzurum BB,Fenerbahce,0,3,6.0,5.0,1.0,1.0,13.0,11.0,0.9,1.5,2.1595744680851063,0.925531914893617,0.5637096774193548,1.724698718299331,1.1979434447300772,0.5797014413177762,0.5217312971859986,2.587048077448997,0.04465542963725706,0.11552574339072484,0.023298135231044216,0.06027339595761968
2021-01-11,Alanyaspor,Kasimpasa,1,2,8.0,1.0,1.0,1.0,28.0,6.0,1.7872340425531914,1.3404255319148937,1.351063829787234,1.5957446808510638,1.119423472889499,1.0789987055370198,1.0705026527375159,0.9994852436513383,1.786314052483243,1.4463174138049415,0.03945354140405703,0.05706234396896194,0.07047641543029656,0.10193126689938918
2021-01-15,Genclerbirligi,Karagumruk,1,3,8.0,3.0,5.0,3.0,17.0,14.0,1.35,1.75,1.1842105263157894,1.7236842105263157,0.8455645161290323,0.9457448247869029,1.3976006855184233,1.0796194114318052,1.4574862054329372,1.65505344337708,0.04448782828941307,0.07362973339876136,0.06484039604148874,0.10731432073839951
2021-01-16,Gaziantep,Kayserispor,2,1,5.0,2.0,1.0,2.0,13.0,10.0,1.4361702127659575,1.2446808510638299,1.0638297872340425,1.8085106382978724,0.8995367192862045,0.8496052799504094,0.994038177541979,1.1327499428048502,1.6268217263686677,1.057487422916999,0.06826834094079812,0.07219291192830365,0.111060420265634,0.11744499761478414
2021-01-16,Antalyaspor,Trabzonspor,1,1,2.0,6.0,5.0,1.0,6.0,18.0,1.425531914893617,1.202127659574468,1.372340425531915,1.2872340425531914,0.8928734843285289,1.0959908111360281,0.9600539663439626,0.8062514298787462,1.1493371447207656,1.3175208687060764,0.08485104144469008,0.11179301783482336,0.09752245370062343,0.1284878679179935
2021-01-16,Konyaspor,Goztep,2,3,7.0,5.0,2.0,1.0,21.0,6.0,1.3829787234042554,1.0,1.2105263157894737,1.912280701754386,0.8662205444978266,0.9667613764488342,0.7986289631533848,1.1977457083569136,1.6564568307063698,0.9667613764488343,0.07256894473369448,0.07015685289818586,0.12020732420128129,0.11621179820406197
2021-01-16,Buyuksehyr,Sivasspor,1,1,3.0,3.0,2.0,2.0,10.0,8.0,1.6063829787234043,1.0851063829787233,1.2765957446808511,1.7234042553191489,1.006148478609014,1.0195263359404914,0.8665973855494175,1.0794440631434454,1.7340005695176623,1.1062945347439375,0.05840842684528178,0.0646169234019263,0.10128024541434932,0.11204578197941939
2021-01-17,Denizlispor,Hatayspor,0,2,6.0,2.0,2.0,3.0,12.0,12.0,0.85,1.35,0.9787234042553191,1.9574468085106382,0.5323924731182795,0.7816368575543766,1.0781491002570696,1.2260352322123083,1.042129947380462,1.0552097576984085,0.1227826321740569,0.1295614315459594,0.1279554580067845,0.13501984783952797
2021-01-17,Yeni Malatyaspor,Rizespor,4,1,4.0,4.0,0.0,2.0,20.0,7.0,1.1794871794871795,1.6666666666666667,1.118421052631579,2.039473684210526,0.7387648194099807,0.8932034456320751,1.331048271922308,1.2774122807017543,1.5066914080071976,1.4886724093867918,0.05001842620241551,0.07446105104848533,0.07536233300122153,0.11218982584593817
2021-01-17,Besiktas,Galatasaray,2,0,10.0,7.0,2.0,2.0,14.0,9.0,1.9680851063829787,0.9893617021276596,1.946808510638298,0.9361702127659575,1.2326984671699839,1.554777662309249,0.7901329103538808,0.5863646762754519,1.1540155862867936,1.5382374744123424,0.0677281716571338,0.10418201171643506,0.07815936572303984,0.12022766533147941
2021-01-18,Fenerbahce,Ankaragucu,3,1,4.0,4.0,2.0,1.0,17.0,13.0,2.3191489361702127,1.1063829787234043,1.1228070175438596,1.736842105263158,1.4525852207732783,0.8967062042423969,0.8835894911484258,1.0878607809847198,2.5229111729220097,0.9921004812894604,0.029747456268931327,0.029512465681543948,0.07505018978689573,0.07445732940844461
2021-01-18,Kasimpasa,Erzurum BB,1,2,3.0,2.0,5.0,4.0,12.0,13.0,1.6595744680851063,1.627659574468085,1.3,1.9,1.039464653397392,1.0382176520994002,1.2998960783241262,1.1900537634408601,1.9749828414550445,1.689864901821364,0.025608069987737007,0.043274178675661815,0.050575498828560495,0.08546576036249189
2021-01-19,Goztep,Genclerbirligi,4,0,2.0,1.0,1.0,2.0,12.0,5.0,1.5614035087719298,1.3508771929824561,0.85,2.05,0.9779758536125259,0.6788346186803771,1.0788496519791337,1.284005376344086,2.0048504999056784,0.9170222041822637,0.053832779977938776,0.04936585455262825,0.10792667585008296,0.09897115817810777
2021-01-19,Kayserispor,Buyuksehyr,2,0,4.0,4.0,1.0,0.0,14.0,18.0,1.4148936170212767,1.2553191489361701,1.2659574468085106,1.3297872340425532,0.8862102493708534,1.0110302831409872,1.002534230341483,0.8329043697094486,1.1784710762910284,1.2691656745812392,0.08649776090486164,0.10977998906858547,0.10193510939031633,0.12937254187287323
2021-01-19,Trabzonspor,Konyaspor,3,1,0.0,6.0,3.0,5.0,10.0,13.0,1.925531914893617,1.074468085106383,1.2659574468085106,1.5212765957446808,1.2060455273392816,1.0110302831409872,0.8581013327499135,0.9528425989476091,1.8347288341438006,1.086319772311061,0.053877161729437156,0.05852782606268837,0.09884998212682722,0.1073826900769674
2021-01-20,Hatayspor,Yeni Malatyaspor,1,2,3.0,4.0,3.0,3.0,12.0,14.0,1.4574468085106382,1.4680851063829787,0.7692307692307693,1.5128205128205128,0.9128631892015556,0.6143299716564499,1.172455286331565,0.9475461814171491,1.3809981580228663,0.9018886817935116,0.10198935439548425,0.09198304439271457,0.14084711055810506,0.12702841487567437
2021-01-20,Rizespor,Gaziantep,3,0,3.0,3.0,1.0,2.0,9.0,10.0,1.4736842105263157,1.3289473684210527,1.0425531914893618,1.797872340425532,0.9230333899264289,0.8326131743514013,1.0613358589275246,1.1260867078471746,1.6594962010379415,1.106499086966994,0.06291345117339633,0.0696136762813056,0.10440463321643724,0.1155236313291117
2021-01-20,Galatasaray,Denizlispor,6,1,8.0,11.0,1.0,1.0,14.0,14.0,2.276595744680851,0.9042553191489362,1.05,2.5,1.425932280942576,0.8385604113110541,0.7221644879578479,1.5658602150537633,3.5648307023564403,0.7582727123557403,0.013258672468789947,0.010053689535145733,0.04726492268923045,0.03583970112684715
2021-01-21,Sivasspor,Fenerbahce,1,1,7.0,3.0,2.0,1.0,11.0,8.0,1.3085106382978724,1.053191489361702,2.1595744680851063,0.925531914893617,0.8195778997940975,1.724698718299331,0.8411092271509052,0.5797014413177762,0.7585455030009199,1.816438011825891,0.07615507821791606,0.13833097886859666,0.057767092112883535,0.10493034194648927
2021-01-21,Karagumruk,Besiktas,1,4,4.0,7.0,2.0,0.0,10.0,18.0,1.9078947368421053,1.1578947368421053,1.5851063829787233,1.2553191489361701,1.1949985851726088,1.2659118671261098,0.9247282731249719,0.7862617250057194,1.5001046069188066,1.465792688251285,0.05151422503554858,0.0755091743980384,0.07727672629767855,0.11327166037913301
2021-01-21,Erzurum BB,Alanyaspor,1,1,1.0,9.0,4.0,2.0,3.0,6.0,0.9,1.5,1.1382978723404256,1.5638297872340425,0.5637096774193548,0.909077649546938,1.1979434447300772,0.9794955387783115,0.8815459849004803,1.3636164743204071,0.10591033286566279,0.14442107469637583,0.09336482869719842,0.1273138185336025
2021-01-21,Ankaragucu,Kasimpasa,1,0,0.0,7.0,5.0,5.0,15.0,11.0,1.2456140350877194,1.2456140350877194,1.351063829787234,1.5957446808510638,0.7801829843425769,1.0789987055370198,0.9947834453314092,0.9994852436513383,1.2449728473551758,1.344015931458393,0.0750959403087574,0.10093014016281845,0.09349240663100801,0.1256552839824611
2021-01-23,Genclerbirligi,Trabzonspor,1,2,5.0,5.0,2.0,2.0,13.0,14.0,1.35,1.75,1.372340425531915,1.2872340425531914,0.8455645161290323,1.0959908111360281,1.3976006855184233,0.8062514298787462,1.0884394303363074,1.917983919488049,0.04946829350826535,0.09487939147336798,0.053843241205845604,0.10327047080592817
2021-01-23,Buyuksehyr,Rizespor,1,1,9.0,1.0,2.0,2.0,17.0,4.0,1.6063829787234043,1.0851063829787233,1.118421052631579,2.039473684210526,1.006148478609014,0.8932034456320751,0.8665973855494175,1.2774122807017543,2.0520133445315416,0.9692207601539538,0.0487410296969703,0.04724081785358399,0.10001724336439123,0.09693878864213826
2021-01-24,Konyaspor,Antalyaspor,0,0,6.0,2.0,1.0,1.0,8.0,6.0,1.3829787234042554,1.0,0.9361702127659575,1.648936170212766,0.8662205444978266,0.7476526463563602,0.7986289631533848,1.0328014184397163,1.428342387203863,0.7476526463563602,0.11349516596774689,0.08485496118444028,0.16210995629447023,0.12120193782427456
2021-01-24,Denizlispor,Karagumruk,1,2,4.0,1.0,3.0,3.0,17.0,11.0,0.85,1.35,1.1842105263157894,1.7236842105263157,0.5323924731182795,0.9457448247869029,1.0781491002570696,1.0796194114318052,0.9176764997170342,1.276755513462319,0.11142182966625357,0.14225843534644864,0.10224919464019518,0.130547223003951
2021-01-24,Yeni Malatyaspor,Galatasaray,0,1,3.0,6.0,3.0,2.0,5.0,10.0,1.1794871794871795,1.6666666666666667,1.946808510638298,0.9361702127659575,0.7387648194099807,1.554777662309249,1.331048271922308,0.5863646762754519,0.6916096181710458,2.5912961038487485,0.03751907825089087,0.09722304129152985,0.02594855538322822,0.06724039046506278
2021-01-24,Besiktas,Goztep,2,1,1.0,2.0,2.0,3.0,10.0,5.0,1.9680851063829787,0.9893617021276596,1.2105263157894737,1.912280701754386,1.2326984671699839,0.9667613764488342,0.7901329103538808,1.1977457083569136,2.3572654898513723,0.9564766809546977,0.03637977935910107,0.03479641061525721,0.08575679841161622,0.08202437791404378
2021-01-24,Gaziantep,Hatayspor,1,1,2.0,5.0,2.0,2.0,7.0,12.0,1.4361702127659575,1.2446808510638299,0.9787234042553191,1.9574468085106382,0.8995367192862045,0.7816368575543766,0.994038177541979,1.2260352322123083,1.7607952803049107,0.9728884290836389,0.06497948271919306,0.06321778686534318,0.11441556648860964,0.11131358074381807
2021-01-25,Kasimpasa,Sivasspor,2,0,4.0,10.0,2.0,2.0,11.0,7.0,1.6595744680851063,1.627659574468085,1.2765957446808511,1.7234042553191489,1.039464653397392,1.0195263359404914,1.2998960783241262,1.0794440631434454,1.7914178069189097,1.6594418021159059,0.03171835926772628,0.05263477126339545,0.05682083359845629,0.09429086650435033
2021-01-25,Alanyaspor,Ankaragucu,4,3,13.0,4.0,1.0,3.0,24.0,9.0,1.7872340425531914,1.3404255319148937,1.1228070175438596,1.736842105263158,1.119423472889499,0.8967062042423969,1.0705026527375159,1.0878607809847198,1.9442618213343927,1.2019678907930003,0.043013996677424726,0.05170144286094132,0.08363047152292132,0.1005211414624298
2021-01-25,Fenerbahce,Kayserispor,3,0,6.0,5.0,2.0,1.0,21.0,6.0,2.3191489361702127,1.1063829787234043,1.0638297872340425,1.8085106382978724,1.4525852207732783,0.8496052799504094,0.8835894911484258,1.1327499428048502,2.6270158248027378,0.9399888203706658,0.028240316888005393,0.026545582158449984,0.07418775936223417,0.06973566440884932
2021-01-29,Yeni Malatyaspor,Karagumruk,0,0,7.0,7.0,3.0,1.0,6.0,16.0,1.1794871794871795,1.6666666666666667,1.1842105263157894,1.7236842105263157,0.7387648194099807,0.9457448247869029,1.331048271922308,1.0796194114318052,1.2733972545093089,1.5762413746448383,0.05786522790336856,0.09120956637454253,0.07368542234370498,0.11614601140632703
2021-01-29,Gaziantep,Galatasaray,1,2,8.0,4.0,1.0,1.0,15.0,6.0,1.4361702127659575,1.2446808510638299,1.946808510638298,0.9361702127659575,0.8995367192862045,1.554777662309249,0.994038177541979,0.5863646762754519,0.8421194818849576,1.935201983938108,0.06220490238753133,0.120379050511027,0.05238396016929225,0.10137354364614919
2021-01-30,Kasimpasa,Kayserispor,0,1,3.0,5.0,2.0,0.0,15.0,15.0,1.6595744680851063,1.627659574468085,1.0638297872340425,1.8085106382978724,1.039464653397392,0.8496052799504094,1.2998960783241262,1.1327499428048502,1.879882883803794,1.3828681684299216,0.03828293466354967,0.05294025174030529,0.07196743361578598,0.09952147311086393
2021-01-30,Buyuksehyr,Hatayspor,1,5,4.0,4.0,3.0,1.0,17.0,16.0,1.6063829787234043,1.0851063829787233,0.9787234042553191,1.9574468085106382,1.006148478609014,0.7816368575543766,0.8665973855494175,1.2260352322123083,1.9694821283410484,0.8481591433036851,0.05974670287838971,0.05067471232855483,0.1176700635462912,0.09980294028991255
2021-01-30,Fenerbahce,Rizespor,1,0,7.0,2.0,1.0,5.0,15.0,6.0,2.3191489361702127,1.1063829787234043,1.118421052631579,2.039473684210526,1.4525852207732783,0.8932034456320751,0.8835894911484258,1.2774122807017543,2.9625093318402387,0.9882250887844235,0.019240565916749802,0.019014009961342622,0.05700035607825852,0.05632918194618077
2021-01-31,Erzurum BB,Ankaragucu,1,0,3.0,4.0,7.0,6.0,11.0,6.0,0.9,1.5,1.1228070175438596,1.736842105263158,0.5637096774193548,0.8967062042423969,1.1979434447300772,1.0878607809847198,0.979074702886248,1.3450593063635952,0.09786816028586041,0.13163847978918053,0.09582023995390247,0.12888390548798928
2021-01-31,Alanyaspor,Sivasspor,3,1,1.0,5.0,2.0,1.0,9.0,11.0,1.7872340425531914,1.3404255319148937,1.2765957446808511,1.7234042553191489,1.119423472889499,1.0195263359404914,1.0705026527375159,1.0794440631434454,1.9292191766819027,1.3665991311542758,0.037037724382976096,0.05061572196170666,0.07145388814029636,0.09764882145012381
2021-01-31,Denizlispor,Goztep,2,1,2.0,5.0,2.0,1.0,9.0,4.0,0.85,1.35,1.2105263157894737,1.912280701754386,0.5323924731182795,0.9667613764488342,1.0781491002570696,1.1977457083569136,1.0180838521033766,1.3051278582059263,0.09795846562426226,0.12784832243333225,0.09972993202888511,0.1301603125878814
2021-01-31,Genclerbirligi,Antalyaspor,0,1,3.0,4.0,2.0,1.0,7.0,10.0,1.35,1.75,0.9361702127659575,1.648936170212766,0.8455645161290323,0.7476526463563602,1.3976006855184233,1.0328014184397163,1.394281914893617,1.3083921311236304,0.06702604216929538,0.0876963461546667,0.09345319842354548,0.12227342944570217
2021-01-31,Besiktas,Trabzonspor,1,2,7.0,5.0,2.0,3.0,22.0,16.0,1.9680851063829787,0.9893617021276596,1.372340425531915,1.2872340425531914,1.2326984671699839,1.0959908111360281,0.7901329103538808,0.8062514298787462,1.5867714311443408,1.084331334421815,0.06917589843295573,0.07500959425763484,0.10976633935715674,0.11902308122974359
2021-02-02,Hatayspor,Fenerbahce,1,2,7.0,4.0,4.0,2.0,18.0,10.0,1.4574468085106382,1.4680851063829787,2.1595744680851063,0.925531914893617,0.9128631892015556,1.724698718299331,1.172455286331565,0.5797014413177762,0.84488401553761,2.5320045013330605,0.03415355779894848,0.08647696208347642,0.028855795058071447,0.07306300297658119
2021-02-02,Galatasaray,Buyuksehyr,3,0,6.0,5.0,1.0,2.0,11.0,10.0,2.276595744680851,0.9042553191489362,1.2659574468085106,1.3297872340425532,1.425932280942576,1.0110302831409872,0.7221644879578479,0.8329043697094486,1.896186543806617,0.9142295113508926,0.06017994900485739,0.05501828537183241,0.114112409509979,0.10432493238538106
